review_id,product_id,user_id,review_content,stars,post_date
667,213,40,使い心地が良いです。,4,2022-10-28 03:37:16
668,57,221,素晴らしい製品でした！,4,2023-07-17 14:48:53
669,190,198,素晴らしい製品でした！,5,2021-03-01 10:41:01
670,224,153,デザインが美しく、機能的です。,5,2022-01-12 02:19:04
671,55,292,使い方が難しいです。,3,2021-05-14 19:34:59
672,176,202,デザインが美しく、機能的です。,4,2022-04-14 09:12:40
673,222,421,素晴らしい製品でした！,4,2021-09-06 09:51:34
674,224,54,もう少し安ければ完璧です。,3,2021-10-17 01:01:24
675,5,273,素晴らしい製品でした！,5,2022-11-01 07:35:39
676,12,241,期待以上の性能で大満足です。,5,2022-03-28 03:26:19
677,15,57,価格に見合う価値があります。,4,2021-12-10 06:17:12
678,108,81,使い方が難しいです。,1,2023-08-25 08:20:36
679,276,45,期待以上の性能で大満足です。,4,2023-09-25 15:22:11
680,125,426,色が写真と異なりました。,3,2022-05-05 05:07:03
681,246,158,デザインが美しく、機能的です。,5,2022-04-01 13:42:17
682,299,138,配送が遅れましたが、製品自体は良好です。,3,2022-08-31 07:25:06
683,189,82,価格に見合う価値があります。,4,2022-07-17 07:55:18
684,132,176,もう少し安ければ完璧です。,3,2021-10-26 23:05:01
685,20,68,もう少し安ければ完璧です。,3,2021-09-26 08:21:08
686,99,382,使い方が難しいです。,3,2023-05-25 14:56:21
687,98,77,使い心地が良いです。,4,2022-05-04 00:14:36
688,149,163,配送が遅れましたが、製品自体は良好です。,2,2022-11-24 21:32:53
689,11,433,使い方が難しいです。,1,2023-04-19 08:37:27
690,16,220,使い心地が良いです。,4,2021-01-16 03:10:33
691,45,492,使い心地が良いです。,5,2023-01-12 09:42:11
692,181,345,配送が遅れましたが、製品自体は良好です。,3,2022-10-27 01:12:59
693,118,58,もう少し安ければ完璧です。,1,2021-05-09 14:55:55
694,141,15,素晴らしい製品でした！,4,2021-07-18 06:20:20
695,216,152,色が写真と異なりました。,2,2023-05-28 09:08:37
696,8,102,使い心地が良いです。,4,2021-08-05 16:25:31
697,202,1,配送が遅れましたが、製品自体は良好です。,2,2021-07-07 10:54:48
698,259,111,価格に見合う価値があります。,4,2023-08-16 05:37:02
699,46,219,色が写真と異なりました。,3,2021-06-22 12:47:57
700,32,246,素晴らしい製品でした！,4,2022-03-24 11:37:30
701,274,459,デザインが美しく、機能的です。,4,2021-06-02 00:13:37
702,37,453,期待以上の性能で大満足です。,4,2023-07-09 13:36:16
703,227,434,使い方が難しいです。,3,2022-12-02 06:14:15
704,151,111,価格に見合う価値があります。,5,2021-03-03 23:52:44
705,3,332,配送が遅れましたが、製品自体は良好です。,1,2021-02-02 14:50:52
706,104,448,価格に見合う価値があります。,5,2022-03-29 17:49:07
707,296,388,使い方が難しいです。,3,2023-02-20 00:52:04
708,24,253,配送が遅れましたが、製品自体は良好です。,2,2021-01-01 19:54:30
709,65,473,使い方が難しいです。,2,2021-05-22 17:33:07
710,203,429,デザインが美しく、機能的です。,5,2023-04-12 14:37:46
711,165,61,色が写真と異なりました。,1,2021-04-18 04:01:02
712,293,369,残念ながら期待はずれでした。,3,2022-04-25 10:17:22
713,185,12,配送が遅れましたが、製品自体は良好です。,2,2021-03-26 18:59:37
714,40,475,残念ながら期待はずれでした。,3,2022-05-21 20:55:41
715,299,262,素晴らしい製品でした！,4,2022-08-20 22:44:04
716,164,150,使い方が難しいです。,1,2021-08-04 10:30:00
717,87,11,もう少し安ければ完璧です。,2,2022-12-09 08:06:07
718,270,157,残念ながら期待はずれでした。,2,2022-04-18 20:35:48
719,40,461,残念ながら期待はずれでした。,1,2021-03-11 11:06:14
720,148,483,期待以上の性能で大満足です。,5,2021-07-25 04:16:25
721,168,124,素晴らしい製品でした！,5,2021-02-17 20:01:20
722,136,321,デザインが美しく、機能的です。,4,2023-04-14 21:32:11
723,51,251,残念ながら期待はずれでした。,3,2021-05-04 14:27:53
724,34,141,価格に見合う価値があります。,4,2023-07-18 23:57:34
725,65,285,もう少し安ければ完璧です。,1,2021-04-14 16:50:25
726,135,40,デザインが美しく、機能的です。,5,2021-05-19 12:38:10
727,183,194,使い心地が良いです。,5,2021-11-04 15:28:31
728,101,91,もう少し安ければ完璧です。,3,2021-05-30 21:23:29
729,118,213,もう少し安ければ完璧です。,3,2023-08-28 01:47:04
730,210,330,使い方が難しいです。,1,2022-03-25 18:06:52
731,182,155,残念ながら期待はずれでした。,1,2021-12-30 07:59:24
732,211,353,色が写真と異なりました。,3,2021-02-13 22:34:25
733,27,192,素晴らしい製品でした！,4,2021-01-21 07:14:51
734,47,312,使い心地が良いです。,4,2023-11-03 17:36:07
735,257,193,残念ながら期待はずれでした。,1,2023-09-12 15:18:16
736,281,350,価格に見合う価値があります。,4,2023-12-06 13:34:38
737,19,263,素晴らしい製品でした！,5,2022-07-18 10:11:15
738,253,434,期待以上の性能で大満足です。,5,2022-02-20 15:49:09
739,115,469,価格に見合う価値があります。,5,2022-08-25 12:25:25
740,50,189,色が写真と異なりました。,2,2021-07-03 23:29:27
741,96,446,使い方が難しいです。,3,2021-12-16 23:15:33
742,218,372,色が写真と異なりました。,2,2023-07-02 23:06:20
743,296,301,デザインが美しく、機能的です。,4,2021-10-12 21:42:17
744,289,483,価格に見合う価値があります。,5,2022-04-28 21:08:32
745,242,214,色が写真と異なりました。,3,2021-09-27 06:05:13
746,39,490,使い方が難しいです。,3,2022-03-15 00:42:55
747,110,426,使い方が難しいです。,1,2023-12-19 12:02:22
748,222,385,期待以上の性能で大満足です。,4,2023-05-18 22:14:25
749,102,464,色が写真と異なりました。,1,2021-03-26 22:56:23
750,16,373,もう少し安ければ完璧です。,2,2023-05-05 06:00:04
751,160,418,残念ながら期待はずれでした。,1,2021-09-21 02:50:36
752,203,317,色が写真と異なりました。,3,2022-08-17 11:08:00
753,187,149,色が写真と異なりました。,2,2022-08-04 01:34:05
754,128,100,配送が遅れましたが、製品自体は良好です。,1,2021-04-05 16:48:26
755,64,231,配送が遅れましたが、製品自体は良好です。,3,2023-05-17 17:53:54
756,131,436,残念ながら期待はずれでした。,2,2023-04-14 12:54:46
757,6,46,期待以上の性能で大満足です。,4,2022-06-08 16:30:26
758,264,324,使い方が難しいです。,1,2022-05-31 21:05:58
759,142,157,残念ながら期待はずれでした。,2,2021-01-16 10:49:25
760,246,219,もう少し安ければ完璧です。,1,2023-09-23 23:06:15
761,233,357,使い方が難しいです。,3,2023-07-05 20:03:28
762,127,436,残念ながら期待はずれでした。,2,2021-09-01 23:17:25
763,198,111,残念ながら期待はずれでした。,2,2023-09-15 01:51:23
764,225,148,使い方が難しいです。,2,2022-10-05 07:04:26
765,138,463,もう少し安ければ完璧です。,3,2023-07-16 05:29:32
766,155,300,デザインが美しく、機能的です。,4,2022-07-30 09:12:22
767,134,472,期待以上の性能で大満足です。,5,2021-02-25 06:40:43
768,195,362,価格に見合う価値があります。,5,2021-01-07 12:16:18
769,287,89,使い心地が良いです。,4,2023-09-22 21:57:57
770,70,320,使い心地が良いです。,5,2023-08-07 08:12:32
771,171,367,使い心地が良いです。,4,2021-12-21 07:41:22
772,40,125,配送が遅れましたが、製品自体は良好です。,3,2022-10-21 04:23:31
773,162,424,色が写真と異なりました。,3,2022-07-05 02:29:56
774,41,457,使い心地が良いです。,4,2022-12-03 07:51:16
775,78,181,もう少し安ければ完璧です。,3,2023-08-22 01:38:58
776,278,77,素晴らしい製品でした！,5,2021-04-26 18:56:46
777,176,134,色が写真と異なりました。,3,2022-09-01 06:04:03
778,160,39,素晴らしい製品でした！,4,2023-03-23 15:21:31
779,77,25,もう少し安ければ完璧です。,1,2021-05-05 20:56:17
780,277,408,残念ながら期待はずれでした。,2,2022-03-11 20:37:32
781,39,130,使い心地が良いです。,4,2022-02-06 16:58:50
782,201,382,デザインが美しく、機能的です。,5,2021-04-09 19:40:12
783,244,412,価格に見合う価値があります。,4,2021-03-30 01:04:06
784,223,497,残念ながら期待はずれでした。,1,2022-10-02 09:55:17
785,237,317,期待以上の性能で大満足です。,5,2022-12-10 06:18:28
786,94,224,デザインが美しく、機能的です。,5,2022-01-26 16:04:32
787,264,299,素晴らしい製品でした！,4,2022-08-11 19:24:47
788,131,306,残念ながら期待はずれでした。,1,2021-08-22 06:17:53
789,96,371,使い心地が良いです。,4,2022-07-14 05:13:44
790,230,271,素晴らしい製品でした！,5,2021-02-23 23:14:26
791,47,127,デザインが美しく、機能的です。,4,2022-04-05 18:59:58
792,147,84,もう少し安ければ完璧です。,2,2022-11-03 10:29:54
793,182,189,使い方が難しいです。,3,2021-05-10 03:36:23
794,149,355,色が写真と異なりました。,3,2023-08-12 06:54:02
795,103,298,期待以上の性能で大満足です。,4,2022-10-17 20:01:00
796,121,307,使い心地が良いです。,4,2022-12-11 23:42:22
797,205,333,使い方が難しいです。,3,2023-10-18 09:32:37
798,66,245,デザインが美しく、機能的です。,4,2023-10-15 10:19:04
799,265,352,使い心地が良いです。,5,2023-07-20 15:34:50
800,204,409,色が写真と異なりました。,1,2022-02-05 17:05:42
801,243,357,デザインが美しく、機能的です。,4,2023-11-23 23:24:32
802,103,163,使い心地が良いです。,4,2021-05-27 21:33:10
803,126,391,価格に見合う価値があります。,5,2023-11-27 17:00:03
804,197,288,色が写真と異なりました。,3,2021-04-04 09:35:52
805,228,207,使い心地が良いです。,5,2021-09-13 11:59:01
806,135,137,残念ながら期待はずれでした。,1,2023-10-26 04:48:05
807,57,136,配送が遅れましたが、製品自体は良好です。,2,2021-02-09 03:47:02
808,32,337,配送が遅れましたが、製品自体は良好です。,3,2021-05-05 10:46:12
809,270,293,残念ながら期待はずれでした。,1,2022-06-18 12:30:33
810,183,90,色が写真と異なりました。,1,2022-05-19 00:56:21
811,103,438,素晴らしい製品でした！,4,2022-07-08 09:35:11
812,124,432,色が写真と異なりました。,1,2023-01-19 19:05:20
813,242,287,期待以上の性能で大満足です。,5,2021-08-12 14:43:36
814,80,203,使い方が難しいです。,3,2022-12-16 21:34:14
815,188,188,もう少し安ければ完璧です。,2,2022-02-19 13:26:58
816,40,7,色が写真と異なりました。,3,2021-09-09 21:09:48
817,2,337,素晴らしい製品でした！,5,2022-09-05 16:21:02
818,111,458,デザインが美しく、機能的です。,4,2021-05-30 19:24:24
819,63,129,色が写真と異なりました。,1,2023-09-14 12:59:26
820,24,454,価格に見合う価値があります。,5,2021-07-14 03:29:00
821,156,415,もう少し安ければ完璧です。,1,2021-06-11 04:40:09
822,7,291,価格に見合う価値があります。,5,2022-10-18 03:18:21
823,33,434,色が写真と異なりました。,3,2023-07-05 23:33:42
824,289,497,素晴らしい製品でした！,5,2021-11-11 22:23:12
825,234,55,配送が遅れましたが、製品自体は良好です。,2,2023-08-10 20:50:45
826,176,361,デザインが美しく、機能的です。,4,2021-01-06 17:54:43
827,37,243,配送が遅れましたが、製品自体は良好です。,1,2023-07-15 00:03:55
828,133,468,素晴らしい製品でした！,4,2022-08-20 04:51:47
829,12,402,配送が遅れましたが、製品自体は良好です。,1,2023-07-24 12:21:05
830,96,196,価格に見合う価値があります。,4,2022-04-24 07:47:28
831,137,194,期待以上の性能で大満足です。,4,2022-03-27 18:06:54
832,127,461,使い方が難しいです。,3,2021-05-29 18:17:50
833,150,80,デザインが美しく、機能的です。,4,2023-12-22 06:17:53
834,91,361,使い方が難しいです。,3,2022-06-11 14:08:35
835,223,483,素晴らしい製品でした！,4,2021-04-08 19:50:37
836,244,331,色が写真と異なりました。,1,2023-03-22 00:51:31
837,237,343,使い方が難しいです。,2,2022-03-25 18:50:42
838,3,218,もう少し安ければ完璧です。,2,2021-09-11 07:13:07
839,292,186,デザインが美しく、機能的です。,4,2023-03-27 04:16:47
840,157,132,使い方が難しいです。,2,2022-06-24 00:40:13
841,17,474,期待以上の性能で大満足です。,4,2022-07-18 01:23:45
842,33,115,配送が遅れましたが、製品自体は良好です。,2,2022-03-29 23:17:07
843,122,158,残念ながら期待はずれでした。,2,2022-08-08 15:27:00
844,54,28,使い方が難しいです。,1,2023-01-04 14:03:32
845,95,387,色が写真と異なりました。,1,2023-01-19 16:27:53
846,40,330,使い方が難しいです。,2,2021-09-11 12:09:27
847,256,438,使い心地が良いです。,4,2022-05-21 01:32:50
848,277,396,期待以上の性能で大満足です。,4,2022-10-25 03:26:58
849,208,12,もう少し安ければ完璧です。,2,2023-07-10 09:35:35
850,175,119,残念ながら期待はずれでした。,2,2022-08-12 07:31:12
851,187,69,残念ながら期待はずれでした。,2,2022-11-08 00:18:55
852,135,375,使い方が難しいです。,3,2022-03-11 09:31:24
853,125,346,もう少し安ければ完璧です。,1,2021-04-28 01:12:07
854,191,57,色が写真と異なりました。,1,2023-09-16 10:16:52
855,36,257,使い心地が良いです。,5,2022-10-07 06:53:10
856,293,100,期待以上の性能で大満足です。,4,2023-01-04 01:08:00
857,21,22,素晴らしい製品でした！,5,2023-10-11 16:21:24
858,13,42,使い心地が良いです。,4,2022-07-08 02:53:16
859,262,65,残念ながら期待はずれでした。,3,2021-10-20 05:44:49
860,289,24,デザインが美しく、機能的です。,5,2021-04-26 23:36:30
861,248,451,配送が遅れましたが、製品自体は良好です。,1,2023-03-31 18:30:59
862,275,353,期待以上の性能で大満足です。,4,2022-01-22 05:43:37
863,148,377,色が写真と異なりました。,3,2022-01-03 17:08:15
864,155,375,価格に見合う価値があります。,5,2022-01-29 23:57:12
865,179,317,色が写真と異なりました。,2,2021-04-28 13:32:08
866,168,36,使い心地が良いです。,4,2023-07-07 14:47:31
867,245,98,価格に見合う価値があります。,5,2023-12-22 04:35:36
868,287,24,色が写真と異なりました。,3,2023-09-15 15:16:02
869,167,355,使い方が難しいです。,2,2022-09-22 09:45:55
870,96,92,もう少し安ければ完璧です。,1,2022-12-01 23:43:23
871,158,283,使い心地が良いです。,5,2021-03-23 00:58:36
872,144,176,配送が遅れましたが、製品自体は良好です。,3,2022-11-12 22:36:31
873,60,142,価格に見合う価値があります。,5,2023-06-10 01:23:40
874,136,119,残念ながら期待はずれでした。,2,2021-05-16 22:14:05
875,224,331,もう少し安ければ完璧です。,2,2021-10-26 19:06:17
876,27,463,配送が遅れましたが、製品自体は良好です。,3,2023-07-03 17:59:08
877,225,118,デザインが美しく、機能的です。,5,2022-09-02 14:16:30
878,35,246,素晴らしい製品でした！,4,2022-03-25 02:15:27
879,3,39,デザインが美しく、機能的です。,4,2021-10-24 19:22:04
880,11,442,使い方が難しいです。,2,2021-07-19 21:46:08
881,288,254,素晴らしい製品でした！,4,2022-03-18 05:36:41
882,257,265,使い方が難しいです。,3,2021-01-10 10:09:23
883,272,435,配送が遅れましたが、製品自体は良好です。,3,2022-10-07 00:14:32
884,282,68,使い心地が良いです。,4,2021-05-07 18:27:05
885,236,379,配送が遅れましたが、製品自体は良好です。,2,2021-07-29 12:22:39
886,195,380,デザインが美しく、機能的です。,4,2021-04-24 14:53:36
887,191,407,使い心地が良いです。,4,2021-09-28 11:04:21
888,225,311,配送が遅れましたが、製品自体は良好です。,1,2022-12-02 07:37:50
889,153,179,色が写真と異なりました。,3,2021-11-02 06:58:54
890,184,34,配送が遅れましたが、製品自体は良好です。,2,2023-02-05 15:11:08
891,86,498,もう少し安ければ完璧です。,3,2021-01-08 02:30:55
892,154,355,デザインが美しく、機能的です。,4,2023-12-22 08:51:01
893,36,408,使い方が難しいです。,3,2023-03-20 16:46:38
894,49,465,価格に見合う価値があります。,4,2022-05-01 23:04:28
895,260,216,使い心地が良いです。,5,2021-02-12 10:13:54
896,41,354,デザインが美しく、機能的です。,5,2022-01-27 09:45:57
897,10,291,期待以上の性能で大満足です。,4,2022-07-30 18:49:47
898,71,234,色が写真と異なりました。,2,2021-02-24 14:56:53
899,109,10,色が写真と異なりました。,1,2021-03-16 10:49:08
900,258,171,もう少し安ければ完璧です。,3,2023-03-23 01:59:02
901,250,365,素晴らしい製品でした！,4,2021-04-18 06:00:41
902,196,430,残念ながら期待はずれでした。,3,2023-06-05 14:09:25
903,254,69,使い心地が良いです。,4,2021-11-26 05:17:48
904,30,219,使い方が難しいです。,3,2023-01-13 00:31:46
905,186,125,使い心地が良いです。,4,2021-12-07 12:49:40
906,200,14,色が写真と異なりました。,3,2021-09-15 13:02:23
907,147,271,使い心地が良いです。,4,2022-01-06 14:25:15
908,3,118,価格に見合う価値があります。,4,2022-09-24 20:02:30
909,170,60,期待以上の性能で大満足です。,5,2021-02-09 21:02:41
910,229,244,期待以上の性能で大満足です。,4,2021-07-25 03:56:44
911,287,17,価格に見合う価値があります。,4,2022-05-21 13:20:32
912,203,248,期待以上の性能で大満足です。,5,2023-10-20 01:54:20
913,131,196,もう少し安ければ完璧です。,3,2021-10-28 23:51:41
914,237,492,配送が遅れましたが、製品自体は良好です。,1,2022-10-02 03:07:55
915,49,81,配送が遅れましたが、製品自体は良好です。,1,2023-09-12 01:20:12
916,92,299,期待以上の性能で大満足です。,4,2023-03-05 03:06:08
917,19,446,残念ながら期待はずれでした。,3,2022-12-26 14:10:16
918,291,478,使い方が難しいです。,1,2023-04-01 13:49:54
919,132,151,色が写真と異なりました。,2,2022-01-24 01:35:52
920,69,483,色が写真と異なりました。,2,2022-02-15 01:41:50
921,45,243,もう少し安ければ完璧です。,2,2021-02-16 09:57:21
922,13,94,価格に見合う価値があります。,5,2021-02-15 16:05:15
923,227,233,配送が遅れましたが、製品自体は良好です。,3,2021-01-28 08:26:49
924,217,382,使い心地が良いです。,5,2021-02-01 07:49:56
925,74,232,使い心地が良いです。,5,2021-08-20 03:37:16
926,157,169,期待以上の性能で大満足です。,5,2022-07-23 19:08:18
927,216,411,配送が遅れましたが、製品自体は良好です。,2,2022-02-04 16:18:40
928,7,69,使い方が難しいです。,3,2022-12-02 11:13:43
929,231,390,期待以上の性能で大満足です。,5,2023-10-05 18:33:57
930,177,99,素晴らしい製品でした！,4,2023-11-26 19:46:35
931,40,376,配送が遅れましたが、製品自体は良好です。,1,2021-11-23 15:17:58
932,61,310,使い方が難しいです。,3,2022-11-24 05:17:36
933,278,230,期待以上の性能で大満足です。,5,2022-01-13 00:16:52
934,300,222,使い方が難しいです。,3,2021-05-21 20:45:48
935,209,242,もう少し安ければ完璧です。,1,2023-10-17 11:10:43
936,113,87,価格に見合う価値があります。,5,2023-09-10 00:32:19
937,141,92,配送が遅れましたが、製品自体は良好です。,3,2022-11-26 08:09:26
938,213,322,価格に見合う価値があります。,5,2023-11-16 20:08:51
939,208,430,残念ながら期待はずれでした。,2,2023-09-30 01:23:28
940,33,208,色が写真と異なりました。,2,2022-09-26 15:38:07
941,281,144,価格に見合う価値があります。,4,2021-01-07 00:59:33
942,18,361,もう少し安ければ完璧です。,1,2021-11-18 06:23:34
943,146,185,もう少し安ければ完璧です。,2,2022-11-04 21:40:17
944,172,299,素晴らしい製品でした！,4,2021-04-27 04:07:20
945,191,158,配送が遅れましたが、製品自体は良好です。,1,2023-12-15 11:49:01
946,33,219,デザインが美しく、機能的です。,5,2023-04-14 13:43:30
947,44,302,残念ながら期待はずれでした。,3,2023-03-07 13:41:08
948,280,244,配送が遅れましたが、製品自体は良好です。,3,2023-01-22 06:45:04
949,56,257,デザインが美しく、機能的です。,4,2023-02-01 11:09:47
950,222,444,価格に見合う価値があります。,4,2023-09-18 05:22:17
951,243,312,素晴らしい製品でした！,5,2022-01-19 06:11:55
952,250,190,配送が遅れましたが、製品自体は良好です。,2,2022-11-21 03:32:39
953,213,220,色が写真と異なりました。,2,2022-12-19 05:58:04
954,261,130,使い心地が良いです。,4,2021-08-18 04:18:31
955,281,250,素晴らしい製品でした！,4,2023-01-20 05:59:51
956,95,490,素晴らしい製品でした！,5,2023-04-06 02:45:00
957,197,334,色が写真と異なりました。,1,2023-11-11 10:08:36
958,59,202,色が写真と異なりました。,3,2021-01-06 22:36:10
959,164,57,もう少し安ければ完璧です。,3,2023-06-21 14:01:54
960,219,247,配送が遅れましたが、製品自体は良好です。,2,2022-02-19 02:47:25
961,268,48,デザインが美しく、機能的です。,4,2022-06-12 21:51:03
962,197,444,デザインが美しく、機能的です。,5,2022-12-02 05:48:23
963,88,241,色が写真と異なりました。,1,2021-12-17 20:06:43
964,145,56,価格に見合う価値があります。,5,2021-01-21 17:29:34
965,140,63,使い方が難しいです。,3,2021-06-24 15:08:07
966,51,131,デザインが美しく、機能的です。,4,2023-12-17 03:34:55
967,221,153,期待以上の性能で大満足です。,5,2021-02-17 08:43:15
968,171,312,使い心地が良いです。,4,2023-04-16 13:46:46
969,189,61,使い心地が良いです。,4,2022-01-15 14:59:37
970,127,234,色が写真と異なりました。,1,2023-04-28 18:56:47
971,69,27,価格に見合う価値があります。,5,2022-12-06 15:42:16
972,4,228,価格に見合う価値があります。,5,2021-12-07 00:45:53
973,86,387,デザインが美しく、機能的です。,5,2021-01-17 02:59:28
974,91,349,もう少し安ければ完璧です。,1,2023-07-14 01:19:41
975,68,392,残念ながら期待はずれでした。,1,2021-09-11 10:54:58
976,145,366,もう少し安ければ完璧です。,2,2022-12-23 01:13:55
977,251,315,残念ながら期待はずれでした。,3,2022-06-20 16:52:59
978,218,425,配送が遅れましたが、製品自体は良好です。,3,2023-07-29 01:25:07
979,199,394,素晴らしい製品でした！,5,2023-11-27 05:53:07
980,127,283,素晴らしい製品でした！,4,2023-05-16 15:32:09
981,146,320,色が写真と異なりました。,1,2022-03-01 19:49:52
982,255,202,もう少し安ければ完璧です。,1,2021-08-18 07:04:31
983,207,63,使い心地が良いです。,5,2023-02-04 09:40:52
984,183,1,期待以上の性能で大満足です。,5,2023-07-27 20:11:41
985,196,31,使い方が難しいです。,2,2023-06-26 08:14:16
986,87,161,素晴らしい製品でした！,4,2022-03-02 19:38:49
987,137,28,デザインが美しく、機能的です。,4,2022-10-23 01:55:33
988,11,379,もう少し安ければ完璧です。,3,2023-12-02 10:01:20
989,137,120,もう少し安ければ完璧です。,2,2023-09-28 21:48:19
990,238,288,色が写真と異なりました。,3,2022-08-25 20:28:20
991,24,356,素晴らしい製品でした！,4,2023-02-09 21:42:17
992,121,34,色が写真と異なりました。,2,2021-03-15 09:50:44
993,109,428,色が写真と異なりました。,1,2022-08-29 06:25:06
994,210,296,もう少し安ければ完璧です。,1,2022-08-21 18:45:21
995,96,380,価格に見合う価値があります。,5,2023-11-30 13:43:18
996,249,321,使い方が難しいです。,1,2023-03-07 09:58:27
997,147,376,もう少し安ければ完璧です。,3,2022-04-22 06:52:57
998,249,57,残念ながら期待はずれでした。,2,2021-11-22 17:24:35
999,216,210,使い心地が良いです。,5,2023-08-09 15:00:48
1000,101,129,価格に見合う価値があります。,5,2022-12-20 01:07:16
